ncbi	sample	group	mapped	coverage
NZ_QSQX01000001.1	medium_25M	came_from_donor	236643	NA
NZ_QSQX01000001.1	medium_25M	came_itself	147078	22.2229173333028
NZ_QSQX01000001.1	medium_50M	came_from_before	5532	NA
NZ_QSQX01000001.1	medium_50M	came_from_both	32660	NA
NZ_QSQX01000001.1	medium_50M	came_from_donor	1020194	NA
NZ_QSQX01000001.1	medium_50M	came_itself	627803	95.5799411009038
NZ_QSQX01000001.1	medium_5M	came_from_before	100	NA
NZ_QSQX01000001.1	medium_5M	came_from_both	1322	NA
NZ_QSQX01000001.1	medium_5M	came_from_donor	5121	NA
NZ_QSQX01000001.1	medium_5M	came_itself	37041	3.46949647596428
NZ_QSQZ01000001.1	medium_10M	came_from_before	54359	6.79245632546365
NZ_QSQZ01000001.1	medium_10M	came_from_both	608	NA
NZ_QSQZ01000001.1	medium_10M	came_itself	63	6.79245632546365
NZ_QSQZ01000001.1	medium_1M	came_from_before	15	0.530241125866323
NZ_QSQZ01000001.1	medium_1M	came_from_both	11	NA
NZ_QSQZ01000001.1	medium_1M	came_itself	3076	0.530241125866323
NZ_QSQZ01000001.1	medium_25M	came_from_before	156224	16.1771161726104
NZ_QSQZ01000001.1	medium_25M	came_from_both	1944	NA
NZ_QSQZ01000001.1	medium_25M	came_itself	2	16.1771161726104
NZ_QSQZ01000001.1	medium_50M	came_from_before	95814	49.8431704605096
NZ_QSQZ01000001.1	medium_50M	came_from_both	5201	NA
NZ_QSQZ01000001.1	medium_50M	came_itself	25903	49.8431704605096
NZ_QSQZ01000001.1	medium_5M	came_from_before	6548	2.63926179486728
NZ_QSQZ01000001.1	medium_5M	came_from_both	222	NA
NZ_QSQZ01000001.1	medium_5M	came_itself	935	2.63926179486728
NZ_QSRH01000001.1	medium_10M	came_from_before	2824	13.8059730611583
NZ_QSRH01000001.1	medium_10M	came_from_both	58444	NA
NZ_QSRH01000001.1	medium_10M	came_from_donor	51	NA
NZ_QSRH01000001.1	medium_10M	came_itself	1159	13.8059730611583
NZ_QSRH01000001.1	medium_1M	came_from_before	9	1.42110871611823
NZ_QSRH01000001.1	medium_1M	came_from_both	111	NA
NZ_QSRH01000001.1	medium_1M	came_from_donor	300	NA
NZ_QSRH01000001.1	medium_1M	came_itself	1852	1.42110871611823
NZ_QSRH01000001.1	medium_25M	came_from_before	10089	10.9343610606944
NZ_QSRH01000001.1	medium_25M	came_from_both	131848	NA
NZ_QSRH01000001.1	medium_25M	came_itself	NA	10.9343610606944
NZ_QSRH01000001.1	medium_50M	came_from_before	7601	10.3197615987714
NZ_QSRH01000001.1	medium_50M	came_from_both	327497	NA
NZ_QSRH01000001.1	medium_50M	came_from_donor	99	NA
NZ_QSRH01000001.1	medium_50M	came_itself	781	10.3197615987714
NZ_QSRH01000001.1	medium_5M	came_from_before	146	0.0328010728803275
NZ_QSRH01000001.1	medium_5M	came_from_both	11290	NA
NZ_QSRH01000001.1	medium_5M	came_itself	26	0.0328010728803275
NZ_QSTV01000001.1	medium_10M	came_from_both	3773	NA
NZ_QSTV01000001.1	medium_10M	came_from_donor	88260	8.28226012966759
NZ_QSTV01000001.1	medium_1M	came_from_before	10	NA
NZ_QSTV01000001.1	medium_1M	came_from_both	39	NA
NZ_QSTV01000001.1	medium_1M	came_from_donor	233	0.685986451543304
NZ_QSTV01000001.1	medium_1M	came_itself	3986	NA
NZ_QSTV01000001.1	medium_25M	came_from_both	109700	NA
NZ_QSTV01000001.1	medium_25M	came_from_donor	60605	17.3078491285977
NZ_QSTV01000001.1	medium_50M	came_from_both	340241	NA
NZ_QSTV01000001.1	medium_50M	came_from_donor	135248	38.2262583610474
NZ_QSTV01000001.1	medium_50M	came_itself	70	NA
NZ_QSTV01000001.1	medium_5M	came_from_before	352	NA
NZ_QSTV01000001.1	medium_5M	came_from_both	4713	NA
NZ_QSTV01000001.1	medium_5M	came_from_donor	1193	2.07737196091262
NZ_QSTV01000001.1	medium_5M	came_itself	1467	NA
NZ_QSTZ01000001.1	medium_10M	came_from_before	8451	0.846161369019439
NZ_QSTZ01000001.1	medium_10M	came_itself	23	0.846161369019439
NZ_QSTZ01000001.1	medium_1M	came_from_before	300	0.60842990222966
NZ_QSTZ01000001.1	medium_1M	came_itself	1745	0.60842990222966
NZ_QSTZ01000001.1	medium_25M	came_from_before	314142	39.4145057174557
NZ_QSTZ01000001.1	medium_25M	came_itself	15166	39.4145057174557
NZ_QSTZ01000001.1	medium_50M	came_from_before	1093557	82.9452285995464
NZ_QSTZ01000001.1	medium_50M	came_from_both	10	NA
NZ_QSTZ01000001.1	medium_50M	came_itself	18	82.9452285995464
NZ_QSTZ01000001.1	medium_5M	came_from_before	1012	1.99451389266615
NZ_QSTZ01000001.1	medium_5M	came_itself	8775	1.99451389266615
NZ_QSVK01000001.1	medium_10M	came_from_before	18934	2.23808388924612
NZ_QSVK01000001.1	medium_10M	came_from_both	3882	NA
NZ_QSVK01000001.1	medium_10M	came_itself	149	2.23808388924612
NZ_QSVK01000001.1	medium_1M	came_from_before	9	0.244153939325219
NZ_QSVK01000001.1	medium_1M	came_from_both	75	NA
NZ_QSVK01000001.1	medium_1M	came_from_donor	10	NA
NZ_QSVK01000001.1	medium_1M	came_itself	3589	0.244153939325219
NZ_QSVK01000001.1	medium_25M	came_from_before	786781	59.428253499375
NZ_QSVK01000001.1	medium_25M	came_from_both	35048	NA
NZ_QSVK01000001.1	medium_25M	came_itself	15	59.428253499375
NZ_QSVK01000001.1	medium_50M	came_from_before	247433	18.2811841523126
NZ_QSVK01000001.1	medium_50M	came_from_both	21660	NA
NZ_QSVK01000001.1	medium_50M	came_itself	NA	18.2811841523126
NZ_QSVK01000001.1	medium_5M	came_from_before	475	1.13619583532212
NZ_QSVK01000001.1	medium_5M	came_from_both	1013	NA
NZ_QSVK01000001.1	medium_5M	came_from_donor	3	NA
NZ_QSVK01000001.1	medium_5M	came_itself	4329	1.13619583532212
NZ_QSVV01000001.1	medium_10M	came_from_both	62581	NA
NZ_QSVV01000001.1	medium_10M	came_from_donor	47409	8.79444803209863
NZ_QSVV01000001.1	medium_10M	came_itself	6	NA
NZ_QSVV01000001.1	medium_1M	came_from_donor	24	0.187896765470843
NZ_QSVV01000001.1	medium_1M	came_itself	1993	NA
NZ_QSVV01000001.1	medium_25M	came_from_before	757	NA
NZ_QSVV01000001.1	medium_25M	came_from_both	207	NA
NZ_QSVV01000001.1	medium_25M	came_from_donor	3370	6.521312789995
NZ_QSVV01000001.1	medium_25M	came_itself	26163	NA
NZ_QSVV01000001.1	medium_50M	came_from_both	80024	NA
NZ_QSVV01000001.1	medium_50M	came_from_donor	160613	29.0924894510747
NZ_QSVV01000001.1	medium_5M	came_from_both	161	NA
NZ_QSVV01000001.1	medium_5M	came_from_donor	12020	1.41340902675964
NZ_QSVV01000001.1	medium_5M	came_itself	95	NA
NZ_QTMH01000001.1	medium_10M	came_from_before	3414	4.13282403732894
NZ_QTMH01000001.1	medium_10M	came_from_both	29841	NA
NZ_QTMH01000001.1	medium_10M	came_from_donor	1030	NA
NZ_QTMH01000001.1	medium_10M	came_itself	7434	4.13282403732894
NZ_QTMH01000001.1	medium_1M	came_from_before	795	0.826523018417563
NZ_QTMH01000001.1	medium_1M	came_from_both	196	NA
NZ_QTMH01000001.1	medium_1M	came_from_donor	14	NA
NZ_QTMH01000001.1	medium_1M	came_itself	2202	0.826523018417563
NZ_QTMH01000001.1	medium_25M	came_from_before	39726	7.63519211193562
NZ_QTMH01000001.1	medium_25M	came_from_both	71988	NA
NZ_QTMH01000001.1	medium_25M	came_from_donor	44	NA
NZ_QTMH01000001.1	medium_25M	came_itself	918	7.63519211193562
NZ_QTMH01000001.1	medium_50M	came_from_before	46698	5.25537784490843
NZ_QTMH01000001.1	medium_50M	came_from_both	142686	NA
NZ_QTMH01000001.1	medium_50M	came_itself	NA	5.25537784490843
NZ_QTMH01000001.1	medium_5M	came_from_before	12035	0.539942395222356
NZ_QTMH01000001.1	medium_5M	came_from_both	6505	NA
NZ_QTMH01000001.1	medium_5M	came_from_donor	29	NA
NZ_QTMH01000001.1	medium_5M	came_itself	637	0.539942395222356
NZ_QTNP01000001.1	medium_10M	came_from_before	580	2.53549881970559
NZ_QTNP01000001.1	medium_10M	came_from_both	44424	NA
NZ_QTNP01000001.1	medium_10M	came_from_donor	753	NA
NZ_QTNP01000001.1	medium_10M	came_itself	1735	2.53549881970559
NZ_QTNP01000001.1	medium_1M	came_from_before	119	0.513045543100414
NZ_QTNP01000001.1	medium_1M	came_from_both	1338	NA
NZ_QTNP01000001.1	medium_1M	came_from_donor	68	NA
NZ_QTNP01000001.1	medium_1M	came_itself	343	0.513045543100414
NZ_QTNP01000001.1	medium_25M	came_from_before	33106	40.1853065568241
NZ_QTNP01000001.1	medium_25M	came_from_both	626228	NA
NZ_QTNP01000001.1	medium_25M	came_from_donor	7	NA
NZ_QTNP01000001.1	medium_25M	came_itself	99	40.1853065568241
NZ_QTNP01000001.1	medium_50M	came_from_before	119263	146.647467523308
NZ_QTNP01000001.1	medium_50M	came_from_both	982923	NA
NZ_QTNP01000001.1	medium_50M	came_itself	NA	146.647467523308
NZ_QTNP01000001.1	medium_5M	came_from_before	1012	0.296104492709136
NZ_QTNP01000001.1	medium_5M	came_from_both	46718	NA
NZ_QTNP01000001.1	medium_5M	came_from_donor	10	NA
NZ_QTNP01000001.1	medium_5M	came_itself	64	0.296104492709136
NZ_QTVD01000001.1	medium_10M	came_from_before	123056	12.0543935643749
NZ_QTVD01000001.1	medium_10M	came_from_both	613	NA
NZ_QTVD01000001.1	medium_10M	came_itself	51	12.0543935643749
NZ_QTVD01000001.1	medium_1M	came_from_before	NA	0.316848210295614
NZ_QTVD01000001.1	medium_1M	came_from_both	3	NA
NZ_QTVD01000001.1	medium_1M	came_itself	3578	0.316848210295614
NZ_QTVD01000001.1	medium_25M	came_from_before	172377	17.9201952634159
NZ_QTVD01000001.1	medium_25M	came_from_both	1199	NA
NZ_QTVD01000001.1	medium_25M	came_itself	147	17.9201952634159
NZ_QTVD01000001.1	medium_50M	came_from_before	22075	16.4240360533951
NZ_QTVD01000001.1	medium_50M	came_from_both	1234	NA
NZ_QTVD01000001.1	medium_50M	came_from_donor	13	NA
NZ_QTVD01000001.1	medium_50M	came_itself	18589	16.4240360533951
NZ_QTVD01000001.1	medium_5M	came_from_before	24917	16.0467126270917
NZ_QTVD01000001.1	medium_5M	came_from_both	158	NA
NZ_QTVD01000001.1	medium_5M	came_itself	15560	16.0467126270917
NZ_QTVR01000001.1	medium_10M	came_from_before	3537	2.18487406885457
NZ_QTVR01000001.1	medium_10M	came_from_both	25199	NA
NZ_QTVR01000001.1	medium_10M	came_itself	NA	2.18487406885457
NZ_QTVR01000001.1	medium_1M	came_from_before	119	1.52289166792252
NZ_QTVR01000001.1	medium_1M	came_from_both	103	NA
NZ_QTVR01000001.1	medium_1M	came_from_donor	245	NA
NZ_QTVR01000001.1	medium_1M	came_itself	1780	1.52289166792252
NZ_QTVR01000001.1	medium_25M	came_from_before	79386	59.7880037143047
NZ_QTVR01000001.1	medium_25M	came_from_both	278838	NA
NZ_QTVR01000001.1	medium_25M	came_itself	NA	59.7880037143047
NZ_QTVR01000001.1	medium_50M	came_from_before	42622	29.0099263174457
NZ_QTVR01000001.1	medium_50M	came_from_both	496078	NA
NZ_QTVR01000001.1	medium_50M	came_itself	NA	29.0099263174457
NZ_QTVR01000001.1	medium_5M	came_from_before	1150	2.34225299975756
NZ_QTVR01000001.1	medium_5M	came_from_both	11043	NA
NZ_QTVR01000001.1	medium_5M	came_from_donor	1208	NA
NZ_QTVR01000001.1	medium_5M	came_itself	189	2.34225299975756
NZ_QTVX01000001.1	medium_10M	came_from_before	16295	8.17568315037643
NZ_QTVX01000001.1	medium_10M	came_from_both	49373	NA
NZ_QTVX01000001.1	medium_10M	came_from_donor	38	NA
NZ_QTVX01000001.1	medium_10M	came_itself	170	8.17568315037643
NZ_QTVX01000001.1	medium_1M	came_from_before	133	0.301304810075897
NZ_QTVX01000001.1	medium_1M	came_from_both	67	NA
NZ_QTVX01000001.1	medium_1M	came_from_donor	7	NA
NZ_QTVX01000001.1	medium_1M	came_itself	394	0.301304810075897
NZ_QTVX01000001.1	medium_25M	came_from_before	72376	29.0875391864379
NZ_QTVX01000001.1	medium_25M	came_from_both	145716	NA
NZ_QTVX01000001.1	medium_25M	came_itself	NA	29.0875391864379
NZ_QTVX01000001.1	medium_50M	came_from_before	52673	2.60750821266846
NZ_QTVX01000001.1	medium_50M	came_from_both	106941	NA
NZ_QTVX01000001.1	medium_50M	came_itself	NA	2.60750821266846
NZ_QTVX01000001.1	medium_5M	came_from_before	991	4.39899874730717
NZ_QTVX01000001.1	medium_5M	came_from_both	4486	NA
NZ_QTVX01000001.1	medium_5M	came_from_donor	1832	NA
NZ_QTVX01000001.1	medium_5M	came_itself	6939	4.39899874730717
NZ_QTXG01000001.1	medium_10M	came_from_before	3263	0.232631695356242
NZ_QTXG01000001.1	medium_10M	came_from_both	325	NA
NZ_QTXG01000001.1	medium_10M	came_itself	NA	0.232631695356242
NZ_QTXG01000001.1	medium_1M	came_from_before	4	0.159459093250128
NZ_QTXG01000001.1	medium_1M	came_from_both	10	NA
NZ_QTXG01000001.1	medium_1M	came_itself	1376	0.159459093250128
NZ_QTXG01000001.1	medium_25M	came_from_before	67605	8.68286720311034
NZ_QTXG01000001.1	medium_25M	came_from_both	1190	NA
NZ_QTXG01000001.1	medium_25M	came_from_donor	3	NA
NZ_QTXG01000001.1	medium_25M	came_itself	755	8.68286720311034
NZ_QTXG01000001.1	medium_50M	came_from_before	462040	33.5863926409816
NZ_QTXG01000001.1	medium_50M	came_from_both	4988	NA
NZ_QTXG01000001.1	medium_50M	came_itself	NA	33.5863926409816
NZ_QTXG01000001.1	medium_5M	came_from_before	8720	0.748476854802011
NZ_QTXG01000001.1	medium_5M	came_from_both	180	NA
NZ_QTXG01000001.1	medium_5M	came_itself	10	0.748476854802011
NZ_QTXL01000001.1	medium_10M	came_from_before	25	NA
NZ_QTXL01000001.1	medium_10M	came_from_both	547	NA
NZ_QTXL01000001.1	medium_10M	came_from_donor	5381	4.48397584137232
NZ_QTXL01000001.1	medium_10M	came_itself	12485	NA
NZ_QTXL01000001.1	medium_1M	came_from_before	2	NA
NZ_QTXL01000001.1	medium_1M	came_from_both	38	NA
NZ_QTXL01000001.1	medium_1M	came_from_donor	121	2.00265951151982
NZ_QTXL01000001.1	medium_1M	came_itself	16408	NA
NZ_QTXL01000001.1	medium_25M	came_from_before	27	NA
NZ_QTXL01000001.1	medium_25M	came_from_both	1180	NA
NZ_QTXL01000001.1	medium_25M	came_from_donor	27486	4.37849332602494
NZ_QTXL01000001.1	medium_25M	came_itself	7507	NA
NZ_QTXL01000001.1	medium_50M	came_from_both	3303	NA
NZ_QTXL01000001.1	medium_50M	came_from_donor	46567	3.99891462031107
NZ_QTXL01000001.1	medium_5M	came_from_before	27	NA
NZ_QTXL01000001.1	medium_5M	came_from_both	269	NA
NZ_QTXL01000001.1	medium_5M	came_from_donor	6251	7.09318468199547
NZ_QTXL01000001.1	medium_5M	came_itself	22835	NA
NZ_QTYP01000001.1	medium_10M	came_from_before	712	NA
NZ_QTYP01000001.1	medium_10M	came_from_both	11099	NA
NZ_QTYP01000001.1	medium_10M	came_from_donor	1415	NA
NZ_QTYP01000001.1	medium_10M	came_itself	18282	3.48738620339615
NZ_QTYP01000001.1	medium_1M	came_from_before	17	NA
NZ_QTYP01000001.1	medium_1M	came_from_both	72	NA
NZ_QTYP01000001.1	medium_1M	came_from_donor	21	NA
NZ_QTYP01000001.1	medium_1M	came_itself	3021	0.407299020840699
NZ_QTYP01000001.1	medium_25M	came_from_before	3039	NA
NZ_QTYP01000001.1	medium_25M	came_from_both	25477	NA
NZ_QTYP01000001.1	medium_25M	came_from_donor	447	NA
NZ_QTYP01000001.1	medium_25M	came_itself	5508	1.29686830972141
NZ_QTYP01000001.1	medium_50M	came_from_before	20870	NA
NZ_QTYP01000001.1	medium_50M	came_from_both	67384	NA
NZ_QTYP01000001.1	medium_50M	came_from_donor	7915	NA
NZ_QTYP01000001.1	medium_50M	came_itself	300653	62.7090379656398
NZ_QTYP01000001.1	medium_5M	came_from_before	127	NA
NZ_QTYP01000001.1	medium_5M	came_from_both	1688	NA
NZ_QTYP01000001.1	medium_5M	came_from_donor	599	NA
NZ_QTYP01000001.1	medium_5M	came_itself	8900	1.73212132310808
NZ_QTYY01000001.1	medium_10M	came_from_before	2786	31.1032951040758
NZ_QTYY01000001.1	medium_10M	came_from_both	44862	NA
NZ_QTYY01000001.1	medium_10M	came_from_donor	11985	NA
NZ_QTYY01000001.1	medium_10M	came_itself	42227	31.1032951040758
NZ_QTYY01000001.1	medium_1M	came_from_before	69	0.802099964343125
NZ_QTYY01000001.1	medium_1M	came_from_both	83	NA
NZ_QTYY01000001.1	medium_1M	came_from_donor	21	NA
NZ_QTYY01000001.1	medium_1M	came_itself	1801	0.802099964343125
NZ_QTYY01000001.1	medium_25M	came_from_before	25594	11.4507375189724
NZ_QTYY01000001.1	medium_25M	came_from_both	104836	NA
NZ_QTYY01000001.1	medium_25M	came_itself	NA	11.4507375189724
NZ_QTYY01000001.1	medium_50M	came_from_before	161688	48.137305415558
NZ_QTYY01000001.1	medium_50M	came_from_both	161204	NA
NZ_QTYY01000001.1	medium_50M	came_itself	NA	48.137305415558
NZ_QTYY01000001.1	medium_5M	came_from_before	203	0.0311711252604313
NZ_QTYY01000001.1	medium_5M	came_from_both	3646	NA
NZ_QTYY01000001.1	medium_5M	came_from_donor	160	NA
NZ_QTYY01000001.1	medium_5M	came_itself	104	0.0311711252604313
NZ_QTZH01000001.1	medium_10M	came_from_before	6309	14.5700205157889
NZ_QTZH01000001.1	medium_10M	came_from_both	37114	NA
NZ_QTZH01000001.1	medium_10M	came_from_donor	975	NA
NZ_QTZH01000001.1	medium_10M	came_itself	11765	14.5700205157889
NZ_QTZH01000001.1	medium_1M	came_from_before	55	0.0462973367250624
NZ_QTZH01000001.1	medium_1M	came_from_both	60	NA
NZ_QTZH01000001.1	medium_1M	came_from_donor	2	NA
NZ_QTZH01000001.1	medium_1M	came_itself	278	0.0462973367250624
NZ_QTZH01000001.1	medium_25M	came_from_before	21339	9.40788149445111
NZ_QTZH01000001.1	medium_25M	came_from_both	74479	NA
NZ_QTZH01000001.1	medium_25M	came_from_donor	14	NA
NZ_QTZH01000001.1	medium_25M	came_itself	372	9.40788149445111
NZ_QTZH01000001.1	medium_50M	came_from_before	174873	117.655557280984
NZ_QTZH01000001.1	medium_50M	came_from_both	162592	NA
NZ_QTZH01000001.1	medium_50M	came_from_donor	248	NA
NZ_QTZH01000001.1	medium_50M	came_itself	20263	117.655557280984
NZ_QTZH01000001.1	medium_5M	came_from_before	3313	2.89685397855416
NZ_QTZH01000001.1	medium_5M	came_from_both	6338	NA
NZ_QTZH01000001.1	medium_5M	came_from_donor	51	NA
NZ_QTZH01000001.1	medium_5M	came_itself	394	2.89685397855416
NZ_QUCP01000001.1	medium_10M	came_from_both	17521	NA
NZ_QUCP01000001.1	medium_10M	came_from_donor	22460	3.83511543369991
NZ_QUCP01000001.1	medium_10M	came_itself	2	NA
NZ_QUCP01000001.1	medium_1M	came_from_both	64	NA
NZ_QUCP01000001.1	medium_1M	came_from_donor	5	0.130365255441578
NZ_QUCP01000001.1	medium_1M	came_itself	1584	NA
NZ_QUCP01000001.1	medium_25M	came_from_before	13	NA
NZ_QUCP01000001.1	medium_25M	came_from_both	54919	NA
NZ_QUCP01000001.1	medium_25M	came_from_donor	42946	14.1953615055994
NZ_QUCP01000001.1	medium_25M	came_itself	1095	NA
NZ_QUCP01000001.1	medium_50M	came_from_both	22791	NA
NZ_QUCP01000001.1	medium_50M	came_from_donor	7086	1.21088057754967
NZ_QUCP01000001.1	medium_50M	came_itself	27	NA
NZ_QUCP01000001.1	medium_5M	came_from_before	52	NA
NZ_QUCP01000001.1	medium_5M	came_from_both	2257	NA
NZ_QUCP01000001.1	medium_5M	came_from_donor	2184	4.85808210926321
NZ_QUCP01000001.1	medium_5M	came_itself	15386	NA
NZ_QUDG01000001.1	medium_10M	came_from_before	1094	NA
NZ_QUDG01000001.1	medium_10M	came_from_both	1595	NA
NZ_QUDG01000001.1	medium_10M	came_from_donor	193	NA
NZ_QUDG01000001.1	medium_10M	came_itself	21815	1.88823977741899
NZ_QUDG01000001.1	medium_1M	came_from_before	8	NA
NZ_QUDG01000001.1	medium_1M	came_from_both	6	NA
NZ_QUDG01000001.1	medium_1M	came_from_donor	9	NA
NZ_QUDG01000001.1	medium_1M	came_itself	803	0.032351047713036
NZ_QUDG01000001.1	medium_25M	came_from_before	12143	NA
NZ_QUDG01000001.1	medium_25M	came_from_both	5082	NA
NZ_QUDG01000001.1	medium_25M	came_from_donor	1227	NA
NZ_QUDG01000001.1	medium_25M	came_itself	314774	27.3951930006304
NZ_QUDG01000001.1	medium_50M	came_from_before	17893	NA
NZ_QUDG01000001.1	medium_50M	came_from_both	11121	NA
NZ_QUDG01000001.1	medium_50M	came_from_donor	2166	NA
NZ_QUDG01000001.1	medium_50M	came_itself	438136	37.9307348138932
NZ_QUDG01000001.1	medium_5M	came_from_before	1690	NA
NZ_QUDG01000001.1	medium_5M	came_from_both	867	NA
NZ_QUDG01000001.1	medium_5M	came_from_donor	119	NA
NZ_QUDG01000001.1	medium_5M	came_itself	48435	3.81590120051531
NZ_QUEE01000001.1	medium_10M	came_from_before	137901	7.03276945998172
NZ_QUEE01000001.1	medium_10M	came_from_both	705	NA
NZ_QUEE01000001.1	medium_10M	came_itself	276	7.03276945998172
NZ_QUEE01000001.1	medium_1M	came_from_before	NA	0.0294259684144193
NZ_QUEE01000001.1	medium_1M	came_from_both	8	NA
NZ_QUEE01000001.1	medium_1M	came_itself	829	0.0294259684144193
NZ_QUEE01000001.1	medium_25M	came_from_before	73148	4.83224092959109
NZ_QUEE01000001.1	medium_25M	came_from_both	1431	NA
NZ_QUEE01000001.1	medium_25M	came_itself	623	4.83224092959109
NZ_QUEE01000001.1	medium_50M	came_from_before	247	30.843407325713
NZ_QUEE01000001.1	medium_50M	came_from_both	3072	NA
NZ_QUEE01000001.1	medium_50M	came_from_donor	1145	NA
NZ_QUEE01000001.1	medium_50M	came_itself	854315	30.843407325713
NZ_QUEE01000001.1	medium_5M	came_from_before	6563	1.13289045345836
NZ_QUEE01000001.1	medium_5M	came_from_both	203	NA
NZ_QUEE01000001.1	medium_5M	came_itself	1338	1.13289045345836
NZ_QUEG01000001.1	medium_10M	came_from_before	2	NA
NZ_QUEG01000001.1	medium_10M	came_from_both	2798	NA
NZ_QUEG01000001.1	medium_10M	came_from_donor	21657	NA
NZ_QUEG01000001.1	medium_10M	came_itself	4163	0.443784860199411
NZ_QUEG01000001.1	medium_1M	came_from_before	4	NA
NZ_QUEG01000001.1	medium_1M	came_from_both	73	NA
NZ_QUEG01000001.1	medium_1M	came_from_donor	10	NA
NZ_QUEG01000001.1	medium_1M	came_itself	7140	0.770446797155139
NZ_QUEG01000001.1	medium_25M	came_from_before	30	NA
NZ_QUEG01000001.1	medium_25M	came_from_both	6517	NA
NZ_QUEG01000001.1	medium_25M	came_from_donor	19999	NA
NZ_QUEG01000001.1	medium_25M	came_itself	17245	6.09240700097966
NZ_QUEG01000001.1	medium_50M	came_from_before	2935	NA
NZ_QUEG01000001.1	medium_50M	came_from_both	88400	NA
NZ_QUEG01000001.1	medium_50M	came_from_donor	36831	NA
NZ_QUEG01000001.1	medium_50M	came_itself	106160	45.481486240264
NZ_QUEG01000001.1	medium_5M	came_from_before	101	NA
NZ_QUEG01000001.1	medium_5M	came_from_both	2104	NA
NZ_QUEG01000001.1	medium_5M	came_from_donor	486	NA
NZ_QUEG01000001.1	medium_5M	came_itself	4709	1.72757513202346
NZ_QUEN01000001.1	medium_10M	came_from_before	69077	6.8784913757853
NZ_QUEN01000001.1	medium_10M	came_from_both	1426	NA
NZ_QUEN01000001.1	medium_10M	came_itself	238	6.8784913757853
NZ_QUEN01000001.1	medium_1M	came_from_before	3	0.686101497973259
NZ_QUEN01000001.1	medium_1M	came_from_donor	6	NA
NZ_QUEN01000001.1	medium_1M	came_itself	7880	0.686101497973259
NZ_QUEN01000001.1	medium_25M	came_from_before	580775	47.092611911777
NZ_QUEN01000001.1	medium_25M	came_from_both	6123	NA
NZ_QUEN01000001.1	medium_25M	came_itself	196	47.092611911777
NZ_QUEN01000001.1	medium_50M	came_from_before	839549	61.1840080437299
NZ_QUEN01000001.1	medium_50M	came_from_both	13427	NA
NZ_QUEN01000001.1	medium_50M	came_itself	NA	61.1840080437299
NZ_QUEN01000001.1	medium_5M	came_from_before	851	2.38548783272772
NZ_QUEN01000001.1	medium_5M	came_from_both	770	NA
NZ_QUEN01000001.1	medium_5M	came_from_donor	8	NA
