sample	gene_name	gene_length	width_cov	hits
FAT_008-22-2-0_came_from_donor	ere:EUBREC_0090	663	413	8
FAT_008-22-2-0_came_from_donor	fpa:FPR_05740	675	601	210
FAT_008-22-2-0_came_from_donor	fpla:A4U99_00925	666	82	1
FAT_008-22-2-0_came_from_donor	rho:RHOM_13350	675	454	29
FAT_008-22-2-0_came_from_donor	rum:CK1_37070	693	451	22
FAT_008-22-84-0_came_from_donor	bprl:CL2_28890	675	402	12
FAT_008-22-84-0_came_from_donor	caer:CSV91_03085	663	262	5
FAT_008-22-84-0_came_from_donor	coo:CCU_12330	675	203	4
FAT_008-22-84-0_came_from_donor	eel:EUBELI_01659	663	483	9
FAT_008-22-84-0_came_from_donor	ere:EUBREC_0090	663	337	4
FAT_008-22-84-0_came_from_donor	fpa:FPR_05740	675	629	56
FAT_008-22-84-0_came_from_donor	rho:RHOM_13350	675	273	5
FAT_008-22-84-0_came_from_donor	rob:CK5_35880	666	155	2
FAT_008-22-84-0_came_from_donor	rum:CK1_37070	693	233	5
FAT_020-22-2-0_stay	bprl:CL2_28890	675	674	164
FAT_020-22-2-0_stay	caer:CSV91_03085	663	155	2
FAT_020-22-2-0_stay	coo:CCU_12330	675	444	7
FAT_020-22-2-0_stay	eel:EUBELI_01659	663	662	289
FAT_020-22-2-0_stay	ere:EUBREC_0090	663	663	1475
FAT_020-22-2-0_stay	fpa:FPR_05740	675	593	69
FAT_020-22-2-0_stay	rho:RHOM_13350	675	674	101
FAT_020-22-2-0_stay	rum:CK1_37070	693	671	112
FAT_020-22-2-0_came_from_donor	bprl:CL2_28890	675	365	4
FAT_020-22-2-0_came_from_donor	caer:CSV91_03085	663	303	6
FAT_020-22-2-0_came_from_donor	coo:CCU_12330	675	155	2
FAT_020-22-2-0_came_from_donor	eel:EUBELI_01659	663	197	4
FAT_020-22-2-0_came_from_donor	ere:EUBREC_0090	663	406	16
FAT_020-22-2-0_came_from_donor	fpa:FPR_05740	675	190	3
FAT_020-22-2-0_came_from_donor	rho:RHOM_13350	675	457	9
R01_W8_gone	bprl:CL2_28890	675	645	32
R01_W8_gone	bprm:CL3_16720	663	470	11
R01_W8_gone	caer:CSV91_03085	663	151	1
R01_W8_gone	coo:CCU_12330	675	672	90
R01_W8_gone	eel:EUBELI_01659	663	591	10
R01_W8_gone	ele:Elen_1170	663	663	16
R01_W8_gone	erb:A4V01_10485	699	696	54
R01_W8_gone	ere:EUBREC_0090	663	663	22
R01_W8_gone	fpa:FPR_05740	675	572	29
R01_W8_gone	fpla:A4U99_00925	666	429	9
R01_W8_gone	gpa:GPA_27670	693	509	4
R01_W8_gone	ibu:IB211_01852c	720	194	2
R01_W8_gone	rho:RHOM_13350	675	674	49
R01_W8_gone	rum:CK1_37070	693	692	93
R01_W8_came_from_both	bprm:CL3_16720	663	127	2
R01_W8_came_from_both	caer:CSV91_03085	663	64	2
R01_W8_came_from_both	eel:EUBELI_01659	663	460	4
R01_W8_came_from_both	ere:EUBREC_0090	663	388	11
R01_W8_came_from_both	rho:RHOM_13350	675	300	2
R01_W8_came_from_both	rum:CK1_37070	693	689	129
FAT_020-22-14-0_stay	bprl:CL2_28890	675	674	186
FAT_020-22-14-0_stay	caer:CSV91_03085	663	616	75
FAT_020-22-14-0_stay	coo:CCU_12330	675	609	15
FAT_020-22-14-0_stay	eel:EUBELI_01659	663	662	320
FAT_020-22-14-0_stay	ere:EUBREC_0090	663	663	1600
FAT_020-22-14-0_stay	fpa:FPR_05740	675	531	70
FAT_020-22-14-0_stay	rho:RHOM_13350	675	670	101
FAT_020-22-14-0_stay	rum:CK1_37070	693	671	128
FAT_006-22-84-0_came_from_before	caer:CSV91_03085	663	140	2
FAT_008-22-14-0_not_settle	bprl:CL2_28890	675	246	6
FAT_008-22-14-0_not_settle	bprm:CL3_16720	663	87	1
FAT_008-22-14-0_not_settle	caer:CSV91_03085	663	500	16
FAT_008-22-14-0_not_settle	coo:CCU_12330	675	173	6
FAT_008-22-14-0_not_settle	eel:EUBELI_01659	663	599	26
FAT_008-22-14-0_not_settle	erb:A4V01_10485	699	93	1
FAT_008-22-14-0_not_settle	ere:EUBREC_0090	663	566	51
FAT_008-22-14-0_not_settle	fpa:FPR_05740	675	674	456
FAT_008-22-14-0_not_settle	fpla:A4U99_00925	666	315	6
FAT_008-22-14-0_not_settle	gpa:GPA_27670	693	161	2
FAT_008-22-14-0_not_settle	ibu:IB211_01852c	720	181	4
FAT_008-22-14-0_not_settle	lpq:AF91_01550	699	500	16
FAT_008-22-14-0_not_settle	rho:RHOM_13350	675	312	4
FAT_008-22-14-0_not_settle	rum:CK1_37070	693	546	13
FAT_008-22-14-0_not_settle	tur:AT726_08000	699	321	4
SPB_T42_came_from_donor	ere:EUBREC_0090	663	271	2
SPB_T42_came_from_donor	fpa:FPR_05740	675	507	3
R02_W4_gone	bprl:CL2_28890	675	136	1
R02_W4_gone	ele:Elen_1170	663	302	2
R02_W4_gone	fpla:A4U99_00925	666	150	1
SPB_T42_not_settle	bprl:CL2_28890	675	673	95
SPB_T42_not_settle	caer:CSV91_03085	663	232	2
SPB_T42_not_settle	coo:CCU_12330	675	499	5
SPB_T42_not_settle	eel:EUBELI_01659	663	475	21
SPB_T42_not_settle	ere:EUBREC_0090	663	454	6
SPB_T42_not_settle	fpa:FPR_05740	675	649	16
SPB_T42_not_settle	gpa:GPA_27670	693	555	6
SPB_T42_not_settle	rho:RHOM_13350	675	574	10
FAT_008-22-2-0_came_itself	bprl:CL2_28890	675	368	7
FAT_008-22-2-0_came_itself	caer:CSV91_03085	663	196	4
FAT_008-22-2-0_came_itself	coo:CCU_12330	675	84	2
FAT_008-22-2-0_came_itself	eel:EUBELI_01659	663	126	4
FAT_008-22-2-0_came_itself	erb:A4V01_10485	699	291	4
FAT_008-22-2-0_came_itself	ere:EUBREC_0090	663	514	25
FAT_008-22-2-0_came_itself	fpa:FPR_05740	675	356	6
FAT_008-22-2-0_came_itself	gpa:GPA_27670	693	498	10
FAT_008-22-2-0_came_itself	llk:LLKF_1300	690	177	4
FAT_008-22-2-0_came_itself	rho:RHOM_13350	675	181	3
FAT_008-22-2-0_came_itself	rob:CK5_35880	666	85	1
FAT_008-22-2-0_came_itself	rum:CK1_37070	693	609	22
FAT_015-22-84-0_came_from_both	bprl:CL2_28890	675	641	67
FAT_015-22-84-0_came_from_both	caer:CSV91_03085	663	306	12
FAT_015-22-84-0_came_from_both	coo:CCU_12330	675	609	51
FAT_015-22-84-0_came_from_both	eel:EUBELI_01659	663	658	116
FAT_015-22-84-0_came_from_both	ere:EUBREC_0090	663	663	438
FAT_015-22-84-0_came_from_both	fpa:FPR_05740	675	625	136
FAT_015-22-84-0_came_from_both	rho:RHOM_13350	675	665	78
FAT_015-22-84-0_came_from_both	rum:CK1_37070	693	692	282
SPB_T41_came_itself	caer:CSV91_03085	663	270	2
SPB_T41_came_itself	ere:EUBREC_0090	663	209	1
SPB_T41_came_itself	gpa:GPA_27670	693	261	2
SPB_T41_came_itself	ibu:IB211_01852c	720	317	2
FAT_020-22-14-0_not_settle	bprl:CL2_28890	675	401	7
FAT_020-22-14-0_not_settle	bprm:CL3_16720	663	60	1
FAT_020-22-14-0_not_settle	caer:CSV91_03085	663	558	65
FAT_020-22-14-0_not_settle	coo:CCU_12330	675	457	19
FAT_020-22-14-0_not_settle	eel:EUBELI_01659	663	239	4
FAT_020-22-14-0_not_settle	erb:A4V01_10485	699	336	11
FAT_020-22-14-0_not_settle	ere:EUBREC_0090	663	508	17
FAT_020-22-14-0_not_settle	fpa:FPR_05740	675	327	8
FAT_020-22-14-0_not_settle	fpla:A4U99_00925	666	513	16
FAT_020-22-14-0_not_settle	gpa:GPA_27670	693	74	1
FAT_020-22-14-0_not_settle	rho:RHOM_13350	675	610	47
FAT_020-22-14-0_not_settle	rum:CK1_37070	693	156	2
SPB_T25_came_itself	bprl:CL2_28890	675	409	4
SPB_T25_came_itself	ere:EUBREC_0090	663	551	7
SPB_T25_came_itself	fpa:FPR_05740	675	577	10
SPB_T25_came_itself	rho:RHOM_13350	675	330	2
SPB_T25_came_itself	rum:CK1_37070	693	461	6
FAT_012-22-42-0_came_from_both	bprl:CL2_28890	675	675	56
FAT_012-22-42-0_came_from_both	eel:EUBELI_01659	663	550	62
FAT_012-22-42-0_came_from_both	ere:EUBREC_0090	663	663	538
FAT_012-22-42-0_came_from_both	fpa:FPR_05740	675	674	360
FAT_012-22-42-0_came_from_both	rho:RHOM_13350	675	647	69
FAT_012-22-42-0_came_from_both	rum:CK1_37070	693	693	187
FAT_012-22-2-0_stay	bprl:CL2_28890	675	675	852
FAT_012-22-2-0_stay	coo:CCU_12330	675	675	227
FAT_012-22-2-0_stay	eel:EUBELI_01659	663	660	372
FAT_012-22-2-0_stay	ere:EUBREC_0090	663	663	1920
FAT_012-22-2-0_stay	fpa:FPR_05740	675	675	2249
FAT_012-22-2-0_stay	fpla:A4U99_00925	666	80	3
FAT_012-22-2-0_stay	rho:RHOM_13350	675	675	467
FAT_012-22-2-0_stay	rum:CK1_37070	693	693	1754
SPB_T29_not_settle	bprl:CL2_28890	675	537	14
SPB_T29_not_settle	eel:EUBELI_01659	663	491	33
SPB_T29_not_settle	ere:EUBREC_0090	663	662	16
SPB_T29_not_settle	fpa:FPR_05740	675	250	1
SPB_T29_not_settle	fpla:A4U99_00925	666	293	2
SPB_T29_not_settle	gpa:GPA_27670	693	253	2
SPB_T29_not_settle	rho:RHOM_13350	675	633	8
FAT_008-22-42-0_came_itself	bprl:CL2_28890	675	295	5
FAT_008-22-42-0_came_itself	caer:CSV91_03085	663	380	16
FAT_008-22-42-0_came_itself	eel:EUBELI_01659	663	89	1
FAT_008-22-42-0_came_itself	ele:Elen_1170	663	460	13
FAT_008-22-42-0_came_itself	ere:EUBREC_0090	663	364	16
FAT_008-22-42-0_came_itself	gpa:GPA_27670	693	651	28
FAT_008-22-42-0_came_itself	ibu:IB211_01852c	720	347	8
FAT_008-22-42-0_came_itself	rho:RHOM_13350	675	146	2
FAT_008-22-42-0_came_itself	rob:CK5_35880	666	200	4
FAT_008-22-42-0_came_itself	rum:CK1_37070	693	355	6
SPB_T35_settle	bprl:CL2_28890	675	675	92
SPB_T35_settle	caer:CSV91_03085	663	608	15
SPB_T35_settle	coo:CCU_12330	675	661	39
SPB_T35_settle	eel:EUBELI_01659	663	663	36
SPB_T35_settle	ere:EUBREC_0090	663	663	400
SPB_T35_settle	fpa:FPR_05740	675	327	8
SPB_T35_settle	rho:RHOM_13350	675	674	88
SPB_T35_settle	rum:CK1_37070	693	693	92
R01_W4_not_settle	bprl:CL2_28890	675	674	50
R01_W4_not_settle	bprm:CL3_16720	663	255	4
R01_W4_not_settle	coo:CCU_12330	675	674	71
R01_W4_not_settle	eel:EUBELI_01659	663	582	27
R01_W4_not_settle	ere:EUBREC_0090	663	613	35
R01_W4_not_settle	fpa:FPR_05740	675	508	9
R01_W4_not_settle	rho:RHOM_13350	675	672	31
R01_W4_not_settle	rum:CK1_37070	693	665	17
R01_W4_not_settle	tur:AT726_08000	699	150	1
FAT_006-22-42-0_settle	bprl:CL2_28890	675	675	972
FAT_006-22-42-0_settle	caer:CSV91_03085	663	477	22
FAT_006-22-42-0_settle	coo:CCU_12330	675	664	120
FAT_006-22-42-0_settle	eel:EUBELI_01659	663	663	1444
FAT_006-22-42-0_settle	ere:EUBREC_0090	663	663	3742
FAT_006-22-42-0_settle	fpa:FPR_05740	675	658	180
FAT_006-22-42-0_settle	rho:RHOM_13350	675	675	420
FAT_006-22-42-0_settle	rum:CK1_37070	693	693	1355
SPB_T29_stay	bprl:CL2_28890	675	675	36
SPB_T29_stay	caer:CSV91_03085	663	551	13
SPB_T29_stay	coo:CCU_12330	675	662	115
SPB_T29_stay	eel:EUBELI_01659	663	660	28
SPB_T29_stay	ere:EUBREC_0090	663	663	328
SPB_T29_stay	fpa:FPR_05740	675	667	23
SPB_T29_stay	rho:RHOM_13350	675	429	27
SPB_T29_stay	rum:CK1_37070	693	693	213
FAT_015-22-2-0_not_settle	bprl:CL2_28890	675	253	3
FAT_015-22-2-0_not_settle	caer:CSV91_03085	663	416	8
FAT_015-22-2-0_not_settle	coo:CCU_12330	675	86	5
FAT_015-22-2-0_not_settle	eel:EUBELI_01659	663	431	8
FAT_015-22-2-0_not_settle	erb:A4V01_10485	699	512	10
FAT_015-22-2-0_not_settle	ere:EUBREC_0090	663	429	7
FAT_015-22-2-0_not_settle	fpa:FPR_05740	675	465	10
FAT_015-22-2-0_not_settle	fpla:A4U99_00925	666	94	1
FAT_015-22-2-0_not_settle	gpa:GPA_27670	693	436	10
FAT_015-22-2-0_not_settle	ibu:IB211_01852c	720	181	4
FAT_015-22-2-0_not_settle	lpq:AF91_01550	699	500	16
FAT_015-22-2-0_not_settle	rho:RHOM_13350	675	446	6
FAT_015-22-2-0_not_settle	rob:CK5_35880	666	392	10
FAT_015-22-2-0_not_settle	rum:CK1_37070	693	292	4
FAT_015-22-2-0_not_settle	tur:AT726_08000	699	321	4
R01_W8_came_from_donor	caer:CSV91_03085	663	663	130
R01_W8_came_from_donor	fpa:FPR_05740	675	475	4
FAT_012-22-84-0_settle	bprl:CL2_28890	675	675	325
FAT_012-22-84-0_settle	coo:CCU_12330	675	674	120
FAT_012-22-84-0_settle	eel:EUBELI_01659	663	657	260
FAT_012-22-84-0_settle	ere:EUBREC_0090	663	663	1397
FAT_012-22-84-0_settle	fpa:FPR_05740	675	675	1551
FAT_012-22-84-0_settle	rho:RHOM_13350	675	670	147
FAT_012-22-84-0_settle	rum:CK1_37070	693	692	362
FAT_006-22-14-0_gone	bprl:CL2_28890	675	90	2
FAT_006-22-14-0_gone	caer:CSV91_03085	663	646	47
FAT_006-22-14-0_gone	eel:EUBELI_01659	663	154	2
FAT_006-22-14-0_gone	ere:EUBREC_0090	663	234	3
FAT_006-22-14-0_gone	fpa:FPR_05740	675	616	101
FAT_006-22-14-0_gone	fpla:A4U99_00925	666	79	2
FAT_006-22-14-0_gone	rum:CK1_37070	693	672	38
FAT_015-22-84-0_settle	bprl:CL2_28890	675	675	612
FAT_015-22-84-0_settle	caer:CSV91_03085	663	624	49
FAT_015-22-84-0_settle	coo:CCU_12330	675	651	99
FAT_015-22-84-0_settle	eel:EUBELI_01659	663	663	1154
FAT_015-22-84-0_settle	ere:EUBREC_0090	663	663	3150
FAT_015-22-84-0_settle	fpa:FPR_05740	675	622	345
FAT_015-22-84-0_settle	fpla:A4U99_00925	666	70	1
FAT_015-22-84-0_settle	rho:RHOM_13350	675	675	621
FAT_015-22-84-0_settle	rum:CK1_37070	693	693	1273
FAT_006-22-42-0_gone	bprl:CL2_28890	675	339	8
FAT_006-22-42-0_gone	caer:CSV91_03085	663	409	10
FAT_006-22-42-0_gone	eel:EUBELI_01659	663	154	2
FAT_006-22-42-0_gone	fpa:FPR_05740	675	343	9
FAT_006-22-42-0_gone	rho:RHOM_13350	675	190	3
FAT_006-22-42-0_gone	rum:CK1_37070	693	659	30
R02_W8_gone	bprl:CL2_28890	675	136	1
R02_W8_gone	ele:Elen_1170	663	302	2
R02_W8_gone	fpla:A4U99_00925	666	150	1
FAT_015-22-14-0_came_from_donor	caer:CSV91_03085	663	162	2
FAT_015-22-14-0_came_from_donor	rho:RHOM_13350	675	227	5
FAT_015-22-14-0_came_from_donor	rum:CK1_37070	693	82	1
R01_W4_came_from_both	bprl:CL2_28890	675	484	7
R01_W4_came_from_both	coo:CCU_12330	675	151	1
R01_W4_came_from_both	eel:EUBELI_01659	663	502	7
R01_W4_came_from_both	ere:EUBREC_0090	663	607	33
R01_W4_came_from_both	rho:RHOM_13350	675	300	2
R01_W4_came_from_both	rum:CK1_37070	693	690	148
SPB_T41_came_from_both	bprl:CL2_28890	675	674	33
SPB_T41_came_from_both	eel:EUBELI_01659	663	663	14
SPB_T41_came_from_both	ere:EUBREC_0090	663	663	227
SPB_T41_came_from_both	rho:RHOM_13350	675	674	83
SPB_T41_came_from_both	rum:CK1_37070	693	693	49
SPB_T29_came_itself	caer:CSV91_03085	663	146	1
SPB_T29_came_itself	coo:CCU_12330	675	393	6
SPB_T29_came_itself	fpa:FPR_05740	675	199	2
SPB_T29_came_itself	fpla:A4U99_00925	666	215	2
SPB_T29_came_itself	lpq:AF91_01550	699	348	2
SPB_T29_came_itself	rho:RHOM_13350	675	346	3
SPB_T29_came_itself	rum:CK1_37070	693	494	3
R01_W8_stay	bprl:CL2_28890	675	331	10
R01_W8_stay	eel:EUBELI_01659	663	663	161
R01_W8_stay	ere:EUBREC_0090	663	663	323
R01_W8_stay	fpa:FPR_05740	675	493	27
R01_W8_stay	ibu:IB211_01852c	720	717	72
R01_W8_stay	rho:RHOM_13350	675	494	12
R01_W8_stay	rum:CK1_37070	693	693	1735
FAT_008-22-42-0_came_from_donor	bprl:CL2_28890	675	258	4
FAT_008-22-42-0_came_from_donor	caer:CSV91_03085	663	261	4
FAT_008-22-42-0_came_from_donor	coo:CCU_12330	675	126	3
FAT_008-22-42-0_came_from_donor	eel:EUBELI_01659	663	389	10
FAT_008-22-42-0_came_from_donor	ere:EUBREC_0090	663	415	10
FAT_008-22-42-0_came_from_donor	fpa:FPR_05740	675	578	74
FAT_008-22-42-0_came_from_donor	rho:RHOM_13350	675	204	4
FAT_008-22-42-0_came_from_donor	rum:CK1_37070	693	213	7
R02_W8_not_settle	bprl:CL2_28890	675	635	20
R02_W8_not_settle	bprm:CL3_16720	663	621	11
R02_W8_not_settle	caer:CSV91_03085	663	663	48
R02_W8_not_settle	coo:CCU_12330	675	597	12
R02_W8_not_settle	eel:EUBELI_01659	663	663	36
R02_W8_not_settle	ere:EUBREC_0090	663	654	37
R02_W8_not_settle	fpa:FPR_05740	675	660	11
R02_W8_not_settle	fpla:A4U99_00925	666	149	1
R02_W8_not_settle	gpa:GPA_27670	693	150	1
R02_W8_not_settle	ibu:IB211_01852c	720	151	1
R02_W8_not_settle	rho:RHOM_13350	675	649	9
R02_W8_not_settle	rum:CK1_37070	693	688	47
FAT_008-22-14-0_stay	bprl:CL2_28890	675	674	195
FAT_008-22-14-0_stay	caer:CSV91_03085	663	217	3
FAT_008-22-14-0_stay	coo:CCU_12330	675	658	27
FAT_008-22-14-0_stay	eel:EUBELI_01659	663	604	47
FAT_008-22-14-0_stay	ere:EUBREC_0090	663	655	221
FAT_008-22-14-0_stay	fpa:FPR_05740	675	358	11
FAT_008-22-14-0_stay	rho:RHOM_13350	675	675	92
FAT_008-22-14-0_stay	rum:CK1_37070	693	693	719
FAT_015-22-14-0_stay	bprl:CL2_28890	675	675	302
FAT_015-22-14-0_stay	caer:CSV91_03085	663	345	14
FAT_015-22-14-0_stay	coo:CCU_12330	675	648	80
FAT_015-22-14-0_stay	eel:EUBELI_01659	663	663	191
FAT_015-22-14-0_stay	ere:EUBREC_0090	663	663	743
FAT_015-22-14-0_stay	fpa:FPR_05740	675	646	206
FAT_015-22-14-0_stay	rho:RHOM_13350	675	673	166
FAT_015-22-14-0_stay	rum:CK1_37070	693	693	484
FAT_008-22-2-0_gone	bprl:CL2_28890	675	228	10
FAT_008-22-2-0_gone	caer:CSV91_03085	663	533	26
FAT_008-22-2-0_gone	eel:EUBELI_01659	663	479	22
FAT_008-22-2-0_gone	ele:Elen_1170	663	457	9
FAT_008-22-2-0_gone	ere:EUBREC_0090	663	589	50
FAT_008-22-2-0_gone	fpla:A4U99_00925	666	278	7
FAT_008-22-2-0_gone	ibu:IB211_01852c	720	85	1
FAT_008-22-2-0_gone	rum:CK1_37070	693	532	18
SPB_T36_gone	bprl:CL2_28890	675	410	8
SPB_T36_gone	caer:CSV91_03085	663	442	12
SPB_T36_gone	eel:EUBELI_01659	663	166	1
SPB_T36_gone	ele:Elen_1170	663	656	18
SPB_T36_gone	ere:EUBREC_0090	663	618	8
SPB_T36_gone	rho:RHOM_13350	675	546	8
SPB_T36_gone	rob:CK5_35880	666	214	2
SPB_T36_gone	rum:CK1_37070	693	567	5
FAT_008-22-42-0_came_from_before	eel:EUBELI_01659	663	89	1
FAT_008-22-42-0_came_from_before	rho:RHOM_13350	675	128	2
FAT_008-22-42-0_came_from_before	rum:CK1_37070	693	178	6
SPB_T25_gone	bprm:CL3_16720	663	216	2
SPB_T25_gone	caer:CSV91_03085	663	202	2
SPB_T25_gone	ccu:Ccur_04120	663	245	2
SPB_T25_gone	coo:CCU_12330	675	228	3
SPB_T25_gone	ere:EUBREC_0090	663	401	5
SPB_T25_gone	fpla:A4U99_00925	666	624	10
SPB_T25_gone	gpa:GPA_27670	693	340	8
SPB_T25_gone	rho:RHOM_13350	675	610	12
SPB_T25_gone	rum:CK1_37070	693	207	1
R02_W4_came_itself	bprl:CL2_28890	675	630	18
R02_W4_came_itself	caer:CSV91_03085	663	151	1
R02_W4_came_itself	coo:CCU_12330	675	197	2
R02_W4_came_itself	eel:EUBELI_01659	663	443	7
R02_W4_came_itself	erb:A4V01_10485	699	223	2
R02_W4_came_itself	ere:EUBREC_0090	663	633	31
R02_W4_came_itself	fpa:FPR_05740	675	650	21
R02_W4_came_itself	gpa:GPA_27670	693	332	3
R02_W4_came_itself	rho:RHOM_13350	675	595	25
R02_W4_came_itself	rum:CK1_37070	693	674	36
R02_W8_settle	bprl:CL2_28890	675	675	378
R02_W8_settle	caer:CSV91_03085	663	518	20
R02_W8_settle	coo:CCU_12330	675	663	29
R02_W8_settle	eel:EUBELI_01659	663	663	108
R02_W8_settle	ere:EUBREC_0090	663	663	520
R02_W8_settle	fpa:FPR_05740	675	674	79
R02_W8_settle	rho:RHOM_13350	675	675	140
R02_W8_settle	rum:CK1_37070	693	693	171
FAT_015-22-84-0_came_from_before	caer:CSV91_03085	663	362	9
FAT_015-22-84-0_came_from_before	fpa:FPR_05740	675	124	4
FAT_015-22-84-0_came_from_before	rum:CK1_37070	693	72	1
R01_W8_settle	bprl:CL2_28890	675	352	27
R01_W8_settle	caer:CSV91_03085	663	657	68
R01_W8_settle	eel:EUBELI_01659	663	661	75
R01_W8_settle	ere:EUBREC_0090	663	663	311
R01_W8_settle	fpa:FPR_05740	675	556	6
R01_W8_settle	rho:RHOM_13350	675	244	12
R01_W8_settle	rum:CK1_37070	693	692	166
SPB_T33_came_from_both	bprl:CL2_28890	675	675	51
SPB_T33_came_from_both	caer:CSV91_03085	663	323	8
SPB_T33_came_from_both	eel:EUBELI_01659	663	646	38
SPB_T33_came_from_both	ere:EUBREC_0090	663	663	137
SPB_T33_came_from_both	rho:RHOM_13350	675	675	56
SPB_T33_came_from_both	rum:CK1_37070	693	680	29
FAT_020-22-2-0_came_from_before	caer:CSV91_03085	663	451	10
FAT_020-22-2-0_gone	bprl:CL2_28890	675	264	4
FAT_020-22-2-0_gone	caer:CSV91_03085	663	413	22
FAT_020-22-2-0_gone	coo:CCU_12330	675	316	6
FAT_020-22-2-0_gone	eel:EUBELI_01659	663	274	11
FAT_020-22-2-0_gone	ere:EUBREC_0090	663	548	15
FAT_020-22-2-0_gone	fpa:FPR_05740	675	494	17
FAT_020-22-2-0_gone	fpla:A4U99_00925	666	63	1
FAT_020-22-2-0_gone	rho:RHOM_13350	675	88	1
FAT_020-22-2-0_gone	rum:CK1_37070	693	261	4
SPB_T39_not_settle	bprl:CL2_28890	675	673	109
SPB_T39_not_settle	caer:CSV91_03085	663	663	7
SPB_T39_not_settle	coo:CCU_12330	675	673	102
SPB_T39_not_settle	eel:EUBELI_01659	663	659	26
SPB_T39_not_settle	ere:EUBREC_0090	663	590	23
SPB_T39_not_settle	fpa:FPR_05740	675	675	99
SPB_T39_not_settle	gpa:GPA_27670	693	555	6
SPB_T39_not_settle	rho:RHOM_13350	675	578	16
SPB_T39_not_settle	rum:CK1_37070	693	391	3
R01_W4_came_from_before	ibu:IB211_01852c	720	333	4
R02_W8_came_from_both	bprl:CL2_28890	675	425	13
R02_W8_came_from_both	eel:EUBELI_01659	663	150	1
R02_W8_came_from_both	ere:EUBREC_0090	663	334	3
R02_W8_came_from_both	fpa:FPR_05740	675	612	56
R02_W8_came_from_both	rho:RHOM_13350	675	427	11
R02_W8_came_from_both	rum:CK1_37070	693	692	18
FAT_012-22-14-0_stay	bprl:CL2_28890	675	675	657
FAT_012-22-14-0_stay	caer:CSV91_03085	663	384	11
FAT_012-22-14-0_stay	coo:CCU_12330	675	675	235
FAT_012-22-14-0_stay	eel:EUBELI_01659	663	660	367
FAT_012-22-14-0_stay	erb:A4V01_10485	699	88	2
FAT_012-22-14-0_stay	ere:EUBREC_0090	663	663	1927
FAT_012-22-14-0_stay	fpa:FPR_05740	675	675	2311
FAT_012-22-14-0_stay	fpla:A4U99_00925	666	80	3
FAT_012-22-14-0_stay	rho:RHOM_13350	675	675	384
FAT_012-22-14-0_stay	rum:CK1_37070	693	693	1776
SPB_T23_not_settle	bprl:CL2_28890	675	673	93
SPB_T23_not_settle	caer:CSV91_03085	663	633	23
SPB_T23_not_settle	coo:CCU_12330	675	499	5
SPB_T23_not_settle	eel:EUBELI_01659	663	413	23
SPB_T23_not_settle	ere:EUBREC_0090	663	454	8
SPB_T23_not_settle	fpa:FPR_05740	675	637	25
SPB_T23_not_settle	fpla:A4U99_00925	666	293	2
SPB_T23_not_settle	gpa:GPA_27670	693	253	2
SPB_T23_not_settle	rho:RHOM_13350	675	675	31
SPB_T23_not_settle	rum:CK1_37070	693	391	3
FAT_020-22-14-0_settle	bprl:CL2_28890	675	675	284
FAT_020-22-14-0_settle	coo:CCU_12330	675	555	31
FAT_020-22-14-0_settle	eel:EUBELI_01659	663	663	392
FAT_020-22-14-0_settle	ere:EUBREC_0090	663	663	1514
FAT_020-22-14-0_settle	fpa:FPR_05740	675	674	490
FAT_020-22-14-0_settle	fpla:A4U99_00925	666	82	1
FAT_020-22-14-0_settle	rho:RHOM_13350	675	673	171
FAT_020-22-14-0_settle	rum:CK1_37070	693	681	217
SPB_T36_settle	bprl:CL2_28890	675	675	82
SPB_T36_settle	caer:CSV91_03085	663	486	10
SPB_T36_settle	coo:CCU_12330	675	661	46
SPB_T36_settle	eel:EUBELI_01659	663	663	50
SPB_T36_settle	ere:EUBREC_0090	663	663	421
SPB_T36_settle	fpa:FPR_05740	675	368	10
SPB_T36_settle	rho:RHOM_13350	675	674	92
SPB_T36_settle	rum:CK1_37070	693	693	84
FAT_020-22-42-0_not_settle	bprl:CL2_28890	675	669	72
FAT_020-22-42-0_not_settle	bprm:CL3_16720	663	60	1
FAT_020-22-42-0_not_settle	caer:CSV91_03085	663	575	70
FAT_020-22-42-0_not_settle	coo:CCU_12330	675	532	24
FAT_020-22-42-0_not_settle	eel:EUBELI_01659	663	553	14
FAT_020-22-42-0_not_settle	erb:A4V01_10485	699	336	11
FAT_020-22-42-0_not_settle	ere:EUBREC_0090	663	635	84
FAT_020-22-42-0_not_settle	fpa:FPR_05740	675	507	14
FAT_020-22-42-0_not_settle	fpla:A4U99_00925	666	543	17
FAT_020-22-42-0_not_settle	gpa:GPA_27670	693	74	1
FAT_020-22-42-0_not_settle	rho:RHOM_13350	675	670	72
FAT_020-22-42-0_not_settle	rum:CK1_37070	693	256	3
SPB_T23_came_from_both	bprl:CL2_28890	675	645	31
SPB_T23_came_from_both	coo:CCU_12330	675	614	29
SPB_T23_came_from_both	eel:EUBELI_01659	663	663	151
SPB_T23_came_from_both	ere:EUBREC_0090	663	663	306
SPB_T23_came_from_both	fpa:FPR_05740	675	431	49
SPB_T23_came_from_both	rho:RHOM_13350	675	563	35
SPB_T23_came_from_both	rum:CK1_37070	693	693	122
FAT_015-22-84-0_not_settle	bprl:CL2_28890	675	674	141
FAT_015-22-84-0_not_settle	bprm:CL3_16720	663	87	1
FAT_015-22-84-0_not_settle	caer:CSV91_03085	663	450	12
